time,open,high,low,close,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA
2023-06-04T06:26:00+02:00,27125.73,27125.73,27123.29,27123.29,27116.86550000006,27109.943199999965,NaN,NaN,0.06209,0.050392499999993234
2023-06-04T06:27:00+02:00,27115.47,27115.47,27114.86,27115.16,27117.19100000006,27110.395999999964,NaN,NaN,0.02766,0.049103499999993236
2023-06-04T06:29:00+02:00,27110.91,27114.68,27110.91,27114.68,27117.64100000007,27110.809599999968,NaN,NaN,0.00124,0.04866199999999323
2023-06-04T06:30:00+02:00,27110.92,27111.14,27110.92,27111.14,27117.914000000066,27111.18359999996,NaN,NaN,0.02082,0.04859249999999323
2023-06-04T06:31:00+02:00,27111.48,27114.93,27111.48,27114.93,27118.376000000066,27111.68359999996,NaN,NaN,0.12214,0.05156149999999323
2023-06-04T06:32:00+02:00,27123.22,27129.96,27123.21,27129.96,27119.290000000066,27112.484199999963,NaN,NaN,0.50417,0.07657249999999324
2023-06-04T06:33:00+02:00,27129.96,27129.96,27100.33,27113.36,27119.319000000065,27112.87519999996,NaN,NaN,2.33816,0.18967649999999323
2023-06-04T06:34:00+02:00,27111.79,27111.79,27111.79,27111.79,27119.269500000064,27113.187999999962,NaN,NaN,0.00101,0.18951899999999322
2023-06-04T06:35:00+02:00,27111.79,27111.79,27107.56,27108.82,27119.176000000065,27113.33159999996,NaN,NaN,0.00626,0.18868599999999322
2023-06-04T06:36:00+02:00,27108.82,27108.83,27108.82,27108.83,27118.94250000007,27113.13719999996,NaN,NaN,0.02783,0.18503249999999322
2023-06-04T06:37:00+02:00,27104.13,27104.14,27086.19,27086.73,27117.689500000066,27112.713999999964,NaN,NaN,0.57739,0.2133419999999932
2023-06-04T06:38:00+02:00,27088.5,27091.12,27086.19,27091.12,27116.49150000007,27112.461399999964,NaN,NaN,0.01085,0.21381349999999316
2023-06-04T06:39:00+02:00,27091.53,27092.73,27091.53,27091.85,27115.062500000065,27112.45919999996,NaN,NaN,0.1101,0.21902299999999317
2023-06-04T06:40:00+02:00,27093.64,27093.64,27091.18,27091.18,27113.494500000066,27112.209999999963,NaN,NaN,0.00192,0.2169249999999932
2023-06-04T06:41:00+02:00,27091.06,27091.06,27090,27090,27111.56800000007,27111.97279999996,NaN,NaN,0.00453,0.21713199999999316
2023-06-04T06:42:00+02:00,27090.01,27090.01,27090.01,27090.01,27109.570000000065,27111.57059999996,NaN,NaN,0.00382,0.20052749999999317
2023-06-04T06:44:00+02:00,27090,27090,27086.22,27087.34,27107.470000000067,27110.90879999996,NaN,NaN,0.45072,0.22097049999999321
2023-06-04T06:45:00+02:00,27086.35,27088.33,27086.35,27088.33,27105.80500000007,27110.266799999965,NaN,NaN,0.02041,0.2150524999999932
2023-06-04T06:46:00+02:00,27087.93,27087.94,27087.93,27087.94,27104.157500000067,27109.715399999965,NaN,NaN,0.00392,0.2147779999999932
2023-06-04T06:47:00+02:00,27087.86,27087.86,27087.86,27087.86,27102.216000000066,27109.396799999966,NaN,NaN,0.00369,0.2149364999999932
2023-06-04T06:48:00+02:00,27086.31,27086.31,27086.31,27086.31,27100.367000000067,27108.918999999965,NaN,NaN,0.00195,0.21192949999999317
2023-06-04T06:49:00+02:00,27086.32,27086.32,27086.31,27086.31,27098.924500000063,27108.44059999996,NaN,NaN,0.01686,0.21138949999999318
2023-06-04T06:50:00+02:00,27086.32,27089.37,27086.32,27089.37,27097.659000000065,27107.89379999996,NaN,NaN,0.00349,0.2115019999999932
2023-06-04T06:51:00+02:00,27088.7,27089.38,27088.7,27089.38,27096.571000000065,27107.35379999996,NaN,NaN,0.01206,0.2110639999999932
2023-06-04T06:52:00+02:00,27089.39,27089.39,27089.39,27089.39,27095.294000000064,27106.801399999964,NaN,NaN,0.01056,0.2054849999999932
2023-06-04T06:53:00+02:00,27096.39,27096.39,27091.4,27091.4,27093.366000000067,27106.424399999963,NaN,NaN,0.10776,0.18566449999999318
2023-06-04T06:54:00+02:00,27092.88,27092.88,27092.88,27092.88,27092.34200000007,27105.993999999962,NaN,NaN,0.00325,0.06891899999999321
2023-06-04T06:56:00+02:00,27101,27101.76,27100.37,27101.76,27091.840500000068,27105.969799999963,NaN,NaN,0.02461,0.07009899999999321
2023-06-04T06:58:00+02:00,27098.33,27099.26,27098.33,27099.26,27091.362500000065,27105.808999999957,NaN,NaN,0.01181,0.07037649999999321
2023-06-04T07:00:00+02:00,27096.68,27103.26,27096.67,27102.84,27091.063000000064,27105.82159999996,NaN,NaN,0.05805,0.0718874999999932
2023-06-04T07:01:00+02:00,27099.22,27099.89,27099.22,27099.89,27091.721000000067,27105.74259999996,NaN,NaN,0.00606,0.04332099999999321
2023-06-04T07:02:00+02:00,27099.91,27099.91,27099.25,27099.25,27092.127500000068,27105.554599999963,NaN,NaN,0.00869,0.04321299999999321
2023-06-04T07:03:00+02:00,27099.24,27099.39,27099,27099,27092.485000000062,27105.420999999962,NaN,NaN,0.05135,0.040275499999993206
2023-06-04T07:04:00+02:00,27097.87,27098.92,27097.87,27098.92,27092.87200000007,27105.285799999965,NaN,NaN,0.00212,0.04028549999999321
2023-06-04T07:05:00+02:00,27098.93,27101.95,27098.93,27101.95,27093.469500000065,27105.21099999996,NaN,NaN,0.05019,0.0425684999999932
2023-06-04T07:06:00+02:00,27100.68,27100.68,27090.68,27090.68,27093.503000000062,27104.790999999957,NaN,NaN,0.43371,0.0640629999999932
2023-06-04T07:08:00+02:00,27090.06,27090.06,27089.46,27089.46,27093.609000000066,27104.324599999964,NaN,NaN,0.03021,0.04303749999999319
2023-06-04T07:09:00+02:00,27089.47,27090.51,27089.47,27090.49,27093.71700000007,27103.878799999962,NaN,NaN,0.21855,0.05294449999999319
2023-06-04T07:10:00+02:00,27091.53,27098.19,27091.53,27098.19,27094.229500000063,27103.628799999962,NaN,NaN,0.01181,0.0533389999999932
2023-06-04T07:12:00+02:00,27093.01,27093.01,27092.51,27092.51,27094.462000000065,27103.208999999963,NaN,NaN,0.00171,0.0532399999999932
2023-06-04T07:14:00+02:00,27092.52,27092.52,27092.52,27092.52,27094.77250000007,27102.823599999956,NaN,NaN,0.00198,0.05324149999999321
2023-06-04T07:15:00+02:00,27089.21,27089.21,27089,27089,27094.907000000065,27102.30199999996,NaN,NaN,0.01083,0.0529399999999932
2023-06-04T07:16:00+02:00,27086.64,27086.89,27086.64,27086.89,27094.783000000065,27101.63119999996,NaN,NaN,0.0029,0.0529104999999932
2023-06-04T07:17:00+02:00,27086.2,27086.2,27077.63,27077.63,27094.195500000067,27100.73299999996,NaN,NaN,0.5728,0.0809474999999932
2023-06-04T07:18:00+02:00,27077.63,27077.64,27077.63,27077.63,27093.607500000064,27099.714999999956,NaN,NaN,0.04975,0.08290699999999321
2023-06-04T07:19:00+02:00,27077.64,27085.31,27077.64,27084.94,27093.284500000067,27098.81439999996,NaN,NaN,0.32675,0.0938564999999932
2023-06-04T07:20:00+02:00,27084.78,27084.78,27084.78,27084.78,27092.87950000006,27097.92319999996,NaN,NaN,0.00071,0.0937294999999932
2023-06-04T07:22:00+02:00,27090.92,27090.92,27090.92,27090.92,27092.337500000063,27097.30899999996,NaN,NaN,0.0011,0.0925539999999932
2023-06-04T07:24:00+02:00,27091.22,27091.22,27084.82,27084.82,27091.615500000065,27096.58759999996,NaN,NaN,0.01083,0.09250499999999319
2023-06-04T07:25:00+02:00,27084.82,27086.03,27079.63,27086.03,27090.775000000063,27095.774399999962,NaN,NaN,0.00449,0.08982699999999319
2023-06-04T07:26:00+02:00,27083.11,27083.11,27083.11,27083.11,27089.936000000067,27094.97079999996,NaN,NaN,0.00242,0.0896449999999932
2023-06-04T07:27:00+02:00,27078.93,27078.93,27078.93,27078.93,27088.920000000064,27094.246199999965,NaN,NaN,0.00198,0.0893094999999932
2023-06-04T07:28:00+02:00,27082.15,27082.24,27082.15,27082.24,27088.08200000007,27093.59739999996,NaN,NaN,0.02577,0.08803049999999321
2023-06-04T07:30:00+02:00,27077.91,27078.96,27077.91,27078.96,27087.084000000068,27092.953799999963,NaN,NaN,0.00319,0.08808399999999321
2023-06-04T07:31:00+02:00,27079.39,27082.29,27079.39,27081.44,27086.058500000065,27092.283999999963,NaN,NaN,0.04411,0.08777999999999322
2023-06-04T07:34:00+02:00,27081.52,27081.52,27081.52,27081.52,27085.60050000007,27091.315199999965,NaN,NaN,0.00156,0.06617249999999322
2023-06-04T07:35:00+02:00,27079.8,27081.19,27079.8,27080.01,27085.128000000066,27090.64819999996,NaN,NaN,0.21379,0.07535149999999322
2023-06-04T07:36:00+02:00,27077.62,27077.94,27076.01,27077.72,27084.489500000072,27089.966799999966,NaN,NaN,0.02388,0.06561799999999321
2023-06-04T07:37:00+02:00,27079.46,27079.46,27077.91,27077.91,27083.47550000007,27089.34859999996,NaN,NaN,0.0508,0.0675674999999932
2023-06-04T07:38:00+02:00,27080.01,27080.01,27067.18,27071.79,27082.439500000073,27088.607799999965,NaN,NaN,1.01529,0.11824649999999319
2023-06-04T07:39:00+02:00,27071.8,27078.61,27071.8,27078.61,27081.74400000007,27088.445399999964,NaN,NaN,0.04686,0.1204904999999932
2023-06-04T07:40:00+02:00,27076.21,27076.21,27068.94,27074.18,27081.003000000073,27088.10659999996,NaN,NaN,0.13297,0.1265974999999932
2023-06-04T07:41:00+02:00,27074.18,27075.55,27074.18,27075.54,27080.435500000072,27087.78039999996,NaN,NaN,0.0669,0.12979749999999318
2023-06-04T07:42:00+02:00,27078.12,27078.16,27078.12,27078.16,27080.462000000076,27087.519999999957,NaN,NaN,0.01182,0.1017484999999932
2023-06-04T07:43:00+02:00,27076.28,27076.29,27073.38,27073.38,27080.249500000074,27087.18759999996,NaN,NaN,0.08046,0.1032839999999932
2023-06-04T07:44:00+02:00,27074.29,27076.47,27074.29,27076.46,27079.82550000007,27086.91659999996,NaN,NaN,0.01142,0.0875174999999932
2023-06-04T07:45:00+02:00,27076.47,27076.47,27076.46,27076.47,27079.410000000073,27086.699199999963,NaN,NaN,0.04207,0.0895854999999932
2023-06-04T07:46:00+02:00,27076.47,27076.47,27076.46,27076.46,27078.68700000007,27086.461799999965,NaN,NaN,0.01269,0.0901649999999932
2023-06-04T07:47:00+02:00,27076.46,27076.46,27076.46,27076.46,27078.269000000077,27086.232199999966,NaN,NaN,0.00376,0.0898114999999932
2023-06-04T07:48:00+02:00,27076.46,27076.46,27075.47,27075.47,27077.741000000075,27085.98439999996,NaN,NaN,0.04603,0.0918884999999932
2023-06-04T07:49:00+02:00,27075.47,27075.47,27075.47,27075.47,27077.359000000073,27085.767599999966,NaN,NaN,0.01277,0.09240599999999319
2023-06-04T07:50:00+02:00,27075.47,27079.82,27075.47,27079.82,27077.403500000073,27085.63779999996,NaN,NaN,0.00397,0.09250549999999319
2023-06-04T07:51:00+02:00,27080.86,27080.86,27077.08,27077.08,27077.14550000007,27085.391999999963,NaN,NaN,0.17228,0.09983099999999319
2023-06-04T07:52:00+02:00,27077.08,27077.08,27077.08,27077.08,27077.05150000007,27085.145999999964,NaN,NaN,0.00399,0.09987099999999319
2023-06-04T07:53:00+02:00,27077.5,27078.32,27076.32,27076.32,27076.795500000077,27084.88459999996,NaN,NaN,0.01386,0.09835849999999317
2023-06-04T07:54:00+02:00,27076.3,27076.3,27075.5,27075.75,27076.507000000078,27084.57159999996,NaN,NaN,0.0126,0.09891049999999317
2023-06-04T07:55:00+02:00,27076.3,27076.3,27076.29,27076.29,27076.321000000076,27084.23979999996,NaN,NaN,0.01419,0.08893049999999317
2023-06-04T07:56:00+02:00,27076.28,27078.35,27076.28,27078.35,27076.352500000077,27083.77159999996,NaN,NaN,0.00402,0.08793749999999317
2023-06-04T07:57:00+02:00,27078.09,27080.39,27078.09,27080.39,27076.476500000077,27083.39419999996,NaN,NaN,0.00438,0.08561649999999318
2023-06-04T07:58:00+02:00,27081.58,27081.63,27081.58,27081.63,27076.968500000075,27082.969999999958,NaN,NaN,0.00633,0.03516849999999318
2023-06-04T07:59:00+02:00,27082.94,27082.95,27082.94,27082.95,27077.185500000072,27082.631199999956,NaN,NaN,0.01447,0.033548999999993175
2023-06-04T08:00:00+02:00,27082.95,27084.3,27076.07,27079.51,27077.452000000078,27082.236399999954,NaN,NaN,0.15774,0.03478749999999317
2023-06-04T08:01:00+02:00,27079.53,27079.59,27079.3,27079.3,27077.64000000008,27081.842399999954,NaN,NaN,0.00299,0.031591999999993174
2023-06-04T08:02:00+02:00,27078.11,27078.11,27077.69,27077.7,27077.617000000075,27081.417999999958,NaN,NaN,0.01239,0.031620499999993175
2023-06-04T08:03:00+02:00,27077.7,27077.7,27077.69,27077.7,27077.83300000007,27080.932999999957,NaN,NaN,0.00647,0.027920999999993174
2023-06-04T08:04:00+02:00,27077.69,27077.7,27077.69,27077.7,27077.895000000077,27080.673399999956,NaN,NaN,0.00662,0.027680999999993173
2023-06-04T08:05:00+02:00,27077.7,27089.62,27077.69,27089.62,27078.55250000007,27080.67659999996,NaN,NaN,0.28041,0.03959799999999317
2023-06-04T08:06:00+02:00,27091.47,27094.23,27091.47,27094.22,27079.440500000073,27080.75119999996,NaN,NaN,0.02818,0.04037249999999317
2023-06-04T08:07:00+02:00,27095.53,27095.53,27094.46,27094.88,27080.361500000075,27080.68499999996,NaN,NaN,0.02047,0.041207999999993174
2023-06-04T08:08:00+02:00,27094.92,27099.22,27094.92,27099.22,27081.549000000075,27080.81919999996,NaN,NaN,0.02051,0.039931999999993174
2023-06-04T08:09:00+02:00,27099.26,27113.87,27099.26,27110.02,27083.276500000076,27081.16919999996,NaN,NaN,0.17366,0.04797649999999318
2023-06-04T08:10:00+02:00,27114.02,27114.02,27114,27114.02,27084.98650000008,27081.66959999997,NaN,NaN,0.06519,0.05103749999999317
2023-06-04T08:11:00+02:00,27114.06,27119.59,27114.06,27119.59,27087.112000000074,27082.323599999967,NaN,NaN,0.0101,0.042928499999993174
2023-06-04T08:12:00+02:00,27124.81,27134.11,27113.43,27122.7,27089.393000000076,27083.224999999966,NaN,NaN,0.35332,0.06039499999999317
2023-06-04T08:13:00+02:00,27122.87,27122.87,27117.33,27117.33,27091.443500000074,27084.018999999967,NaN,NaN,0.00752,0.06007799999999317
2023-06-04T08:14:00+02:00,27117.33,27134.08,27116.15,27130.29,27094.170500000077,27084.925999999963,NaN,NaN,0.56837,0.08786649999999317
2023-06-04T08:15:00+02:00,27132.88,27132.88,27123.22,27130.22,27096.86700000008,27085.834799999964,NaN,NaN,0.33984,0.10414899999999319
2023-06-04T08:16:00+02:00,27132.97,27132.97,27117.62,27120.8,27098.989500000076,27086.432399999965,NaN,NaN,0.06238,0.10706699999999318
2023-06-04T08:17:00+02:00,27120.8,27120.93,27120.79,27120.93,27101.016500000078,27087.154599999965,NaN,NaN,0.01147,0.1074214999999932
2023-06-04T08:18:00+02:00,27120.93,27120.93,27119.67,27119.67,27102.918500000076,27087.827399999966,NaN,NaN,0.04701,0.1094554999999932
2023-06-04T08:19:00+02:00,27124.51,27124.51,27119.88,27119.88,27104.76500000008,27088.562799999967,NaN,NaN,0.01073,0.10926849999999319
2023-06-04T08:20:00+02:00,27116.27,27116.27,27116.25,27116.25,27106.60200000008,27089.309199999967,NaN,NaN,0.08112,0.10543749999999319
2023-06-04T08:21:00+02:00,27110.39,27112.08,27110.39,27112.08,27108.24100000008,27089.905999999963,NaN,NaN,0.02149,0.10636249999999318
2023-06-04T08:22:00+02:00,27112.08,27113.29,27110.98,27111.96,27109.954000000078,27090.56599999997,NaN,NaN,0.01969,0.1067274999999932
2023-06-04T08:23:00+02:00,27112.22,27114.86,27109.33,27113.3,27111.734000000077,27091.203199999967,NaN,NaN,0.0513,0.10896899999999318
2023-06-04T08:24:00+02:00,27112.58,27112.72,27111.45,27112.71,27113.48450000008,27091.826999999965,NaN,NaN,0.01394,0.10933499999999319
2023-06-04T08:25:00+02:00,27115.86,27117.21,27114.44,27117.21,27114.864000000078,27092.570999999964,NaN,NaN,0.01122,0.09587549999999319
2023-06-04T08:26:00+02:00,27115.09,27116.34,27113.81,27115.04,27115.90500000008,27093.317399999964,NaN,NaN,0.05783,0.09735799999999319
2023-06-04T08:27:00+02:00,27115.1,27118.6,27115.1,27117.56,27117.039000000077,27094.11039999997,NaN,NaN,0.00781,0.09672499999999319
2023-06-04T08:28:00+02:00,27117.51,27121.01,27117.51,27119.98,27118.077000000078,27095.074199999966,NaN,NaN,0.0094,0.09616949999999319
2023-06-04T08:29:00+02:00,27120.54,27120.99,27120.31,27120.31,27118.59150000008,27095.908199999965,NaN,NaN,0.11873,0.09342299999999319
2023-06-04T08:30:00+02:00,27121.01,27121.53,27119.66,27121.42,27118.961500000074,27096.852999999966,NaN,NaN,0.0285,0.09158849999999319
2023-06-04T08:31:00+02:00,27121.42,27121.42,27117.18,27120.36,27119.000000000076,27097.749399999968,NaN,NaN,0.01595,0.09188099999999319
2023-06-04T08:32:00+02:00,27119.6,27136.59,27119.6,27135.63,27119.64650000008,27098.898799999966,NaN,NaN,0.63658,0.10604399999999319
2023-06-04T08:33:00+02:00,27135.72,27139.61,27135.48,27138.22,27120.69100000008,27100.195599999966,NaN,NaN,0.25592,0.1184639999999932
2023-06-04T08:34:00+02:00,27138.07,27139.71,27138.07,27139.71,27121.162000000077,27101.460599999962,NaN,NaN,0.01666,0.09087849999999319
2023-06-04T08:35:00+02:00,27139.71,27144.54,27139.71,27143.83,27121.84250000008,27102.807799999966,NaN,NaN,0.05303,0.0765379999999932
2023-06-04T08:36:00+02:00,27139.32,27141.47,27135.72,27138.23,27122.714000000076,27104.043199999967,NaN,NaN,0.01464,0.07415099999999318
2023-06-04T08:37:00+02:00,27133.54,27134.31,27131.77,27134.31,27123.383000000078,27105.200199999967,NaN,NaN,0.0123,0.07419249999999318
2023-06-04T08:38:00+02:00,27133.19,27133.19,27129.39,27129.4,27123.869500000077,27106.278799999967,NaN,NaN,0.1815,0.08091699999999317
2023-06-04T08:39:00+02:00,27129.8,27132.02,27128.55,27130.63,27124.407000000083,27107.381999999965,NaN,NaN,0.01692,0.08122649999999318
2023-06-04T08:40:00+02:00,27130.24,27141.46,27130.24,27141.46,27125.66750000008,27108.614799999967,NaN,NaN,0.06394,0.08036749999999318
2023-06-04T08:41:00+02:00,27141.46,27147.38,27137.93,27140.03,27127.06500000008,27109.873799999965,NaN,NaN,0.16771,0.08767849999999318
2023-06-04T08:42:00+02:00,27147.38,27168.32,27147.38,27150.56,27128.995000000075,27111.343399999965,NaN,NaN,0.43725,0.10855649999999317
2023-06-04T08:43:00+02:00,27158.85,27158.85,27154.3,27156.58,27131.15900000008,27112.94859999996,NaN,NaN,0.01684,0.10683349999999318
2023-06-04T08:44:00+02:00,27157.85,27160.62,27157.05,27159.64,27133.50550000008,27114.62639999996,NaN,NaN,0.03184,0.10772849999999319
2023-06-04T08:45:00+02:00,27159.63,27184.4,27159.63,27177.01,27136.495500000085,27116.640799999957,NaN,NaN,0.25893,0.1201139999999932
2023-06-04T08:46:00+02:00,27177.15,27181.38,27168.88,27181.37,27139.81200000008,27118.70119999996,NaN,NaN,0.05089,0.11976699999999318
2023-06-04T08:47:00+02:00,27177.32,27177.32,27168.03,27168.03,27142.33550000008,27120.45399999996,NaN,NaN,0.01144,0.11994849999999317
2023-06-04T08:48:00+02:00,27168.03,27175.55,27165.39,27175.55,27145.11400000008,27122.33239999996,NaN,NaN,0.0155,0.12025349999999317
2023-06-04T08:49:00+02:00,27173.53,27173.53,27163.95,27163.96,27147.296500000077,27123.95259999996,NaN,NaN,0.01785,0.11520949999999316
2023-06-04T08:50:00+02:00,27158.91,27158.91,27151.1,27154.61,27148.956000000075,27125.454599999957,NaN,NaN,0.0931,0.11843949999999318
2023-06-04T08:51:00+02:00,27154.62,27155.15,27152.7,27153.46,27150.61100000008,27126.93779999996,NaN,NaN,0.06455,0.12086949999999316
2023-06-04T08:52:00+02:00,27152.7,27165.46,27151.18,27163.77,27152.018000000076,27128.659199999962,NaN,NaN,0.03258,0.09066949999999317
2023-06-04T08:53:00+02:00,27161.39,27164.73,27160.7,27160.7,27153.14200000008,27130.31919999996,NaN,NaN,0.07,0.08137349999999319
2023-06-04T08:54:00+02:00,27154.27,27168.53,27148.16,27160.57,27154.185000000078,27131.976599999965,NaN,NaN,0.75908,0.1184944999999932
2023-06-04T08:55:00+02:00,27159.27,27159.73,27159.27,27159.73,27154.98000000008,27133.378799999962,NaN,NaN,0.01126,0.1164059999999932
2023-06-04T08:56:00+02:00,27165.8,27168.12,27164.29,27168.11,27156.474000000075,27134.85659999996,NaN,NaN,0.26607,0.1289774999999932
2023-06-04T08:57:00+02:00,27168.12,27173.73,27168.12,27173.73,27158.445000000076,27136.43359999996,NaN,NaN,0.08981,0.13285299999999317
2023-06-04T08:58:00+02:00,27173.76,27175.09,27166.92,27166.92,27160.321000000076,27137.78759999996,NaN,NaN,0.09695,0.1286254999999932
2023-06-04T08:59:00+02:00,27168.4,27173.33,27168.4,27173.07,27162.443000000076,27139.048599999962,NaN,NaN,0.02523,0.12904099999999322
2023-06-04T09:00:00+02:00,27177.34,27197.58,27177.34,27181.85,27164.462500000074,27140.405199999965,NaN,NaN,1.78471,0.2150794999999932
2023-06-04T09:01:00+02:00,27188.86,27191.92,27182.67,27188.32,27166.877000000077,27141.779799999957,NaN,NaN,0.61257,0.23732249999999322
2023-06-04T09:02:00+02:00,27188.3,27190.2,27177.05,27177.05,27168.201500000076,27142.866799999956,NaN,NaN,0.08231,0.2195754999999932
2023-06-04T09:03:00+02:00,27178.48,27181.32,27176.78,27181.32,27169.438500000077,27144.14659999996,NaN,NaN,0.08384,0.22292549999999323
2023-06-04T09:04:00+02:00,27179.17,27188.83,27179.17,27186.08,27170.76050000008,27145.262399999956,NaN,NaN,0.36336,0.23950149999999323
2023-06-04T09:05:00+02:00,27187.08,27189.93,27180.53,27189.93,27171.406500000077,27146.456599999954,NaN,NaN,0.38455,0.24578249999999321
2023-06-04T09:06:00+02:00,27189.72,27189.72,27179.49,27180.74,27171.375000000076,27147.655399999952,NaN,NaN,1.01166,0.2938209999999932
2023-06-04T09:07:00+02:00,27191.54,27191.54,27183.05,27184.75,27172.21100000008,27148.93179999995,NaN,NaN,0.04417,0.2954574999999932
2023-06-04T09:08:00+02:00,27182.76,27188.23,27181.68,27188.23,27172.845000000078,27150.302999999953,NaN,NaN,0.04871,0.2971179999999932
2023-06-04T09:09:00+02:00,27188.22,27188.23,27176.66,27177.41,27173.51750000008,27151.453599999953,NaN,NaN,0.10884,0.3016674999999932
2023-06-04T09:10:00+02:00,27175,27186.7,27175,27186.69,27175.121500000078,27152.862399999955,NaN,NaN,0.03777,0.2989009999999932
2023-06-04T09:11:00+02:00,27186.7,27191.82,27186.7,27191.82,27177.039500000083,27154.45719999995,NaN,NaN,0.00974,0.2961604999999932
2023-06-04T09:12:00+02:00,27191.82,27191.82,27190.96,27191.79,27178.440500000077,27156.05379999995,NaN,NaN,0.0129,0.2951764999999932
2023-06-04T09:13:00+02:00,27191.24,27195.86,27191.24,27195.79,27180.195000000083,27157.703599999953,NaN,NaN,0.01656,0.2925044999999932
2023-06-04T09:14:00+02:00,27194.56,27195.98,27193.67,27193.67,27181.850000000082,27159.32279999995,NaN,NaN,0.04825,0.2569629999999932
2023-06-04T09:15:00+02:00,27190.36,27199.41,27189.23,27195.02,27183.614500000083,27160.878999999954,NaN,NaN,2.22094,0.3674469999999932
2023-06-04T09:16:00+02:00,27191.09,27198.84,27184.94,27198.84,27185.15100000008,27162.55499999995,NaN,NaN,0.21379,0.3648329999999932
2023-06-04T09:17:00+02:00,27195.39,27195.39,27190.7,27193.23,27186.126000000084,27164.068399999953,NaN,NaN,0.23395,0.3720399999999932
2023-06-04T09:18:00+02:00,27193.22,27193.24,27192.77,27192.77,27187.41850000008,27165.52419999995,NaN,NaN,0.04513,0.36944899999999326
2023-06-04T09:19:00+02:00,27193.22,27193.23,27189.5,27193.2,27188.425000000083,27166.981999999945,NaN,NaN,0.04278,0.37032649999999323
2023-06-04T09:20:00+02:00,27193.21,27193.23,27189.53,27192.84,27188.97450000008,27168.41039999995,NaN,NaN,0.19428,0.2908049999999932
2023-06-04T09:21:00+02:00,27192.84,27192.84,27191.39,27191.39,27189.128000000084,27169.83099999995,NaN,NaN,0.01513,0.26093299999999325
2023-06-04T09:22:00+02:00,27191.39,27193.24,27191.37,27193.24,27189.93750000008,27170.98319999995,NaN,NaN,0.15144,0.2643894999999933
2023-06-04T09:23:00+02:00,27193.24,27193.24,27184.14,27189.92,27190.36750000008,27172.017199999947,NaN,NaN,0.24377,0.27238599999999324
2023-06-04T09:24:00+02:00,27189.81,27189.81,27184.19,27185.54,27190.340500000086,27172.933799999948,NaN,NaN,0.80031,0.2942334999999932
2023-06-04T09:25:00+02:00,27185.47,27192.83,27184.24,27192.37,27190.46250000008,27173.904599999947,NaN,NaN,0.24363,0.28718749999999316
2023-06-04T09:26:00+02:00,27192.07,27194.24,27189.36,27194.24,27191.13750000008,27175.02479999995,NaN,NaN,0.09352,0.24128049999999318
2023-06-04T09:27:00+02:00,27187.96,27187.96,27186.53,27187.96,27191.298000000086,27176.097799999952,NaN,NaN,0.31199,0.25467149999999317
2023-06-04T09:28:00+02:00,27187.96,27191.17,27187.96,27188.3,27191.30150000008,27177.27579999995,NaN,NaN,0.0456,0.2545159999999932
2023-06-04T09:29:00+02:00,27188.09,27188.09,27183.49,27183.49,27191.605500000085,27178.33299999995,NaN,NaN,0.02328,0.2502379999999932
2023-06-04T09:30:00+02:00,27182.89,27182.89,27176.12,27178.23,27191.18250000009,27179.068399999956,NaN,NaN,0.07847,0.2522729999999932
2023-06-04T09:31:00+02:00,27178.27,27178.27,27176.92,27176.92,27190.437500000087,27179.806199999955,NaN,NaN,0.0306,0.25331599999999316
2023-06-04T09:32:00+02:00,27176.92,27194.24,27176.92,27194.24,27190.560000000085,27180.679799999954,NaN,NaN,0.18549,0.26194549999999317
2023-06-04T09:33:00+02:00,27194.25,27194.25,27191.41,27191.41,27190.341000000084,27181.376399999954,NaN,NaN,0.17079,0.26965699999999315
2023-06-04T09:34:00+02:00,27191.41,27192.63,27191.41,27192.63,27190.289000000084,27182.036199999955,NaN,NaN,0.02889,0.26868899999999313
2023-06-04T09:35:00+02:00,27192.74,27193.98,27191.46,27191.46,27190.111000000084,27182.325199999952,NaN,NaN,0.05955,0.16061949999999312
2023-06-04T09:36:00+02:00,27191.45,27191.45,27178.28,27178.28,27189.08300000009,27182.263399999956,NaN,NaN,0.03866,0.15186299999999314
2023-06-04T09:37:00+02:00,27180.85,27181.59,27179.59,27181.59,27188.501000000088,27182.53459999995,NaN,NaN,0.03088,0.1417094999999931
2023-06-04T09:38:00+02:00,27181.32,27199.4,27181.32,27199.4,27188.832500000088,27183.01159999995,NaN,NaN,0.16237,0.14757149999999314
2023-06-04T09:39:00+02:00,27199.1,27203.9,27198.89,27203.9,27189.367500000088,27183.810399999955,NaN,NaN,0.1326,0.15206249999999313
2023-06-04T09:40:00+02:00,27203.91,27203.91,27170.89,27171.45,27188.298000000086,27184.147199999952,NaN,NaN,1.19703,0.20219999999999314
2023-06-04T09:41:00+02:00,27172.26,27177.17,27171.4,27177.17,27187.587000000087,27184.621399999956,NaN,NaN,0.28016,0.21545149999999316
2023-06-04T09:42:00+02:00,27177.17,27177.18,27174.09,27177.18,27186.78400000009,27184.88959999995,NaN,NaN,0.1905,0.21740449999999317
2023-06-04T09:43:00+02:00,27191.61,27194.55,27185.03,27185.03,27186.539500000083,27185.376199999955,NaN,NaN,0.11355,0.21089349999999318
2023-06-04T09:44:00+02:00,27180.99,27181.8,27179.34,27179.34,27186.229500000085,27185.751599999956,NaN,NaN,0.05133,0.17344449999999317
